"Account Number","Meter Number","Day","Hour of Day","Hourly Total","Daily Total","Unit of Measurement"
"0000 000 0000 0","0","03/30/2021","6:00 AM","0.7690","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","7:00 AM","0.7840","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","8:00 AM","0.7760","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","9:00 AM","0.9960","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","10:00 AM","1.2340","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","11:00 AM","0.8040","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","12:00 PM","0.7840","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","1:00 PM","0.7890","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","2:00 PM","0.7900","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","3:00 PM","0.7770","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","4:00 PM","0.7970","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","5:00 PM","0.7680","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","6:00 PM","0.7810","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","7:00 PM","0.7550","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","8:00 PM","0.7700","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","9:00 PM","0.7610","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","10:00 PM","0.7730","19.3340","kWh"
"0000 000 0000 0","0","03/30/2021","11:00 PM","0.7560","19.3340","kWh"
"0000 000 0000 0","0","03/31/2021","12:00 AM","0.7690","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","1:00 AM","0.7580","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","2:00 AM","0.8150","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","3:00 AM","0.7720","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","4:00 AM","1.3940","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","5:00 AM","0.7740","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","6:00 AM","0.7540","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","7:00 AM","0.7780","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","8:00 AM","0.7600","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","9:00 AM","0.7750","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","10:00 AM","0.7810","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","11:00 AM","0.7990","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","12:00 PM","0.7790","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","1:00 PM","0.7960","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","2:00 PM","0.7800","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","3:00 PM","0.7990","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","4:00 PM","0.7800","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","5:00 PM","0.7940","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","6:00 PM","0.7780","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","7:00 PM","0.7770","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","8:00 PM","0.8720","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","9:00 PM","1.3340","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","10:00 PM","0.7850","19.9730","kWh"
"0000 000 0000 0","0","03/31/2021","11:00 PM","0.7700","19.9730","kWh"
"0000 000 0000 0","0","04/01/2021","12:00 AM","0.7890","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","1:00 AM","0.7720","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","2:00 AM","0.7940","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","3:00 AM","0.7790","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","4:00 AM","0.7880","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","5:00 AM","0.7810","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","6:00 AM","0.7850","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","7:00 AM","0.7940","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","8:00 AM","0.8320","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","9:00 AM","0.8390","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","10:00 AM","0.8160","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","11:00 AM","0.8220","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","12:00 PM","0.8040","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","1:00 PM","1.1080","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","2:00 PM","1.1350","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","3:00 PM","0.7990","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","4:00 PM","0.8160","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","5:00 PM","0.7950","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","6:00 PM","0.8310","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","7:00 PM","0.8120","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","8:00 PM","0.7760","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","9:00 PM","0.8050","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","10:00 PM","0.7870","19.8650","kWh"
"0000 000 0000 0","0","04/01/2021","11:00 PM","0.8060","19.8650","kWh"
"0000 000 0000 0","0","04/02/2021","12:00 AM","0.7880","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","1:00 AM","0.7920","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","2:00 AM","0.8060","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","3:00 AM","0.7930","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","4:00 AM","0.8090","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","5:00 AM","0.7910","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","6:00 AM","1.4230","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","7:00 AM","0.8040","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","8:00 AM","0.7980","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","9:00 AM","0.8130","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","10:00 AM","0.8200","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","11:00 AM","0.8290","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","12:00 PM","0.8240","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","1:00 PM","0.8160","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","2:00 PM","0.8300","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","3:00 PM","0.8040","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","4:00 PM","0.8100","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","5:00 PM","0.8100","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","6:00 PM","0.7900","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","7:00 PM","0.7980","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","8:00 PM","0.7810","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","9:00 PM","0.8690","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","10:00 PM","1.3760","20.5520","kWh"
"0000 000 0000 0","0","04/02/2021","11:00 PM","0.7780","20.5520","kWh"
"0000 000 0000 0","0","04/03/2021","12:00 AM","0.8000","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","1:00 AM","0.7860","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","2:00 AM","0.7930","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","3:00 AM","0.7920","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","4:00 AM","0.7890","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","5:00 AM","0.8030","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","6:00 AM","0.7940","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","7:00 AM","0.7960","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","8:00 AM","0.8060","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","9:00 AM","0.7840","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","10:00 AM","0.8720","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","11:00 AM","0.8520","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","12:00 PM","0.8030","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","1:00 PM","1.4510","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","2:00 PM","0.8180","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","3:00 PM","0.7980","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","4:00 PM","0.8060","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","5:00 PM","0.7910","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","6:00 PM","0.7830","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","7:00 PM","0.7870","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","8:00 PM","0.7750","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","9:00 PM","0.7970","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","10:00 PM","0.7750","19.8370","kWh"
"0000 000 0000 0","0","04/03/2021","11:00 PM","0.7860","19.8370","kWh"
"0000 000 0000 0","0","04/04/2021","12:00 AM","0.7830","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","1:00 AM","0.7750","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","2:00 AM","0.7980","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","3:00 AM","0.7730","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","4:00 AM","0.7970","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","5:00 AM","0.7770","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","6:00 AM","1.3470","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","7:00 AM","0.8650","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","8:00 AM","0.7870","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","9:00 AM","0.8620","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","10:00 AM","0.8250","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","11:00 AM","0.8140","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","12:00 PM","0.7940","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","1:00 PM","0.8010","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","2:00 PM","0.7950","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","3:00 PM","0.7840","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","4:00 PM","0.7980","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","5:00 PM","0.7780","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","6:00 PM","1.3410","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","7:00 PM","2.8710","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","8:00 PM","6.7960","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","9:00 PM","5.9180","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","10:00 PM","2.6040","35.3450","kWh"
"0000 000 0000 0","0","04/04/2021","11:00 PM","0.8620","35.3450","kWh"
"0000 000 0000 0","0","04/05/2021","12:00 AM","0.8610","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","1:00 AM","1.4190","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","2:00 AM","0.8630","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","3:00 AM","0.8620","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","4:00 AM","0.8640","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","5:00 AM","0.8650","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","6:00 AM","0.8600","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","7:00 AM","1.7210","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","8:00 AM","1.6790","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","9:00 AM","0.9750","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","10:00 AM","0.9820","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","11:00 AM","1.8400","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","12:00 PM","1.1050","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","1:00 PM","0.9330","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","2:00 PM","0.8760","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","3:00 PM","0.8600","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","4:00 PM","3.6660","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","5:00 PM","4.3090","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","6:00 PM","1.6690","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","7:00 PM","1.4620","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","8:00 PM","4.4790","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","9:00 PM","1.4920","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","10:00 PM","1.4180","36.9620","kWh"
"0000 000 0000 0","0","04/05/2021","11:00 PM","0.9020","36.9620","kWh"
"0000 000 0000 0","0","04/06/2021","12:00 AM","0.8780","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","1:00 AM","0.8940","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","2:00 AM","1.3270","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","3:00 AM","0.8840","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","4:00 AM","0.9170","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","5:00 AM","0.9380","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","6:00 AM","0.8740","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","7:00 AM","1.6550","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","8:00 AM","1.4020","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","9:00 AM","0.9410","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","10:00 AM","1.1140","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","11:00 AM","1.2040","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","12:00 PM","1.2730","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","1:00 PM","0.8800","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","2:00 PM","0.8850","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","3:00 PM","1.0730","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","4:00 PM","1.4400","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","5:00 PM","1.0250","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","6:00 PM","2.5440","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","7:00 PM","0.9590","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","8:00 PM","2.7110","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","9:00 PM","3.1870","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","10:00 PM","1.3740","31.8050","kWh"
"0000 000 0000 0","0","04/06/2021","11:00 PM","1.4260","31.8050","kWh"
"0000 000 0000 0","0","04/07/2021","12:00 AM","0.8160","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","1:00 AM","0.8230","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","2:00 AM","0.8080","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","3:00 AM","0.8240","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","4:00 AM","0.8120","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","5:00 AM","1.2470","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","6:00 AM","0.8260","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","7:00 AM","1.8260","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","8:00 AM","0.8360","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","9:00 AM","0.8760","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","10:00 AM","0.8070","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","11:00 AM","0.9520","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","12:00 PM","1.2550","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","1:00 PM","0.8610","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","2:00 PM","0.8970","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","3:00 PM","1.0290","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","4:00 PM","0.8530","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","5:00 PM","1.4230","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","6:00 PM","1.0150","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","7:00 PM","2.0330","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","8:00 PM","3.5820","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","9:00 PM","1.5320","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","10:00 PM","0.8340","27.5810","kWh"
"0000 000 0000 0","0","04/07/2021","11:00 PM","0.8140","27.5810","kWh"
"0000 000 0000 0","0","04/08/2021","12:00 AM","0.8280","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","1:00 AM","1.3370","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","2:00 AM","0.8100","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","3:00 AM","0.8270","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","4:00 AM","0.8140","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","5:00 AM","0.8210","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","6:00 AM","0.8250","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","7:00 AM","1.6440","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","8:00 AM","0.9650","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","9:00 AM","1.3670","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","10:00 AM","0.9590","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","11:00 AM","1.1750","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","12:00 PM","0.9880","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","1:00 PM","1.0270","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","2:00 PM","0.9490","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","3:00 PM","0.9030","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","4:00 PM","1.4180","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","5:00 PM","1.5580","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","6:00 PM","1.0410","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","7:00 PM","1.6090","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","8:00 PM","3.2450","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","9:00 PM","3.6090","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","10:00 PM","0.8370","30.3500","kWh"
"0000 000 0000 0","0","04/08/2021","11:00 PM","0.7940","30.3500","kWh"
"0000 000 0000 0","0","04/09/2021","12:00 AM","0.8640","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","1:00 AM","0.8070","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","2:00 AM","1.3660","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","3:00 AM","0.7890","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","4:00 AM","0.8180","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","5:00 AM","0.7980","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","6:00 AM","0.8000","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","7:00 AM","1.4660","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","8:00 AM","0.8450","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","9:00 AM","0.8690","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","10:00 AM","1.3130","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","11:00 AM","0.8600","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","12:00 PM","1.2240","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","1:00 PM","0.8850","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","2:00 PM","0.8950","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","3:00 PM","0.8440","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","4:00 PM","1.0770","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","5:00 PM","1.0260","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","6:00 PM","0.8870","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","7:00 PM","1.5770","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","8:00 PM","2.8800","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","9:00 PM","2.3360","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","10:00 PM","0.8410","27.3900","kWh"
"0000 000 0000 0","0","04/09/2021","11:00 PM","1.3230","27.3900","kWh"
"0000 000 0000 0","0","04/10/2021","12:00 AM","0.8140","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","1:00 AM","0.8030","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","2:00 AM","0.7990","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","3:00 AM","0.8110","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","4:00 AM","0.8070","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","5:00 AM","0.7930","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","6:00 AM","1.2660","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","7:00 AM","0.8320","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","8:00 AM","1.1260","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","9:00 AM","1.8690","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","10:00 AM","2.3650","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","11:00 AM","4.3660","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","12:00 PM","1.5300","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","1:00 PM","1.1720","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","2:00 PM","1.0510","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","3:00 PM","0.9600","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","4:00 PM","0.9360","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","5:00 PM","1.3740","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","6:00 PM","1.1030","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","7:00 PM","1.4510","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","8:00 PM","1.5010","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","9:00 PM","1.9530","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","10:00 PM","1.3710","32.1520","kWh"
"0000 000 0000 0","0","04/10/2021","11:00 PM","1.0990","32.1520","kWh"
"0000 000 0000 0","0","04/11/2021","12:00 AM","0.9990","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","1:00 AM","0.7870","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","2:00 AM","0.8250","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","3:00 AM","0.8350","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","4:00 AM","0.7890","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","5:00 AM","0.7970","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","6:00 AM","0.8070","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","7:00 AM","0.7940","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","8:00 AM","1.8410","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","9:00 AM","1.4640","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","10:00 AM","0.9380","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","11:00 AM","2.2470","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","12:00 PM","3.5270","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","1:00 PM","1.5850","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","2:00 PM","1.2960","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","3:00 PM","0.8850","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","4:00 PM","1.5780","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","5:00 PM","2.7430","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","6:00 PM","2.4260","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","7:00 PM","2.3970","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","8:00 PM","3.3960","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","9:00 PM","2.5200","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","10:00 PM","0.8620","37.2100","kWh"
"0000 000 0000 0","0","04/11/2021","11:00 PM","0.8720","37.2100","kWh"
"0000 000 0000 0","0","04/12/2021","12:00 AM","0.8240","30.8980","kWh"
"0000 000 0000 0","0","04/12/2021","1:00 AM","1.3390","30.8980","kWh"
"0000 000 0000 0","0","04/12/2021","2:00 AM","0.8200","30.8980","kWh"
